"","group","A","B","C","D","E","hired","quality"
"211","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.456643709836763
"1673","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.000168929908897689
"144","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.165848715516101
"18","male",1,1,0,0.260869565217391,0,0,0.609650808209552
"1041","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.179873762716113
"1671","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1,0.314642392100126
"1628","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313531528630935
"1790","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.124148568549553
"73","male",1,1,0,0.260869565217391,0,0,0.610121080449512
"1925","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999537526899752
"1403","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.164872447113964
"569","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314096359968813
"687","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000368749644776477
"1197","female",1,1,0,0.260869565217391,0,0,0.609449030451869
"17","male",1,1,0,0.260869565217391,0,0,0.610471834577781
"265","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.455293499724245
"91","male",1,1,0,0.260869565217391,0,1,0.608364308265595
"89","male",1,1,0,0.260869565217391,0,0,0.610282377255213
"1620","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313408902179651
"582","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313552227697373
"53","male",1,1,0,0.260869565217391,0,0,0.609952014676348
"1458","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.455213679810545
"1085","female",1,1,0,0.260869565217391,0,0,0.610341842957835
"765","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000842483220303936
"1506","female",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.26599382431104
"1849","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.124918754393994
"472","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312395117204127
"491","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313331165321139
"1297","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.166207427711093
"1078","female",1,1,0,0.260869565217391,0,1,0.608895074127327
"415","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.265466194463679
"1204","female",1,1,0,0.260869565217391,0,0,0.61129675306391
"1930","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.000518353649
"1523","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314056542171863
"114","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.164389573810658
"1964","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,1.00071290449759
"1513","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313743226893572
"1323","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.165573441460839
"632","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.000747326347312539
"1157","female",1,1,0,0.260869565217391,0,0,0.609460556881541
"337","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.266147038403803
"525","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314474040424186
"1342","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.166791468613449
"1931","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,0.999037665837989
"192","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.455929973714162
"510","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312792300003424
"736","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.000701340472649853
"411","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.265628971053263
"1358","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.167156181562405
"995","male",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,1.00140261398426
"886","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.95748745932928
"113","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.162502830780915
"548","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314318516075515
"1280","female",1,1,0,0.260869565217391,0,0,0.611270609854721
"1328","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1,0.164691224489489
"1416","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.458003503371866
"458","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.31318576290305
"1674","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,-0.000206353806836596
"323","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.264152847972704
"1601","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312310666611758
"794","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.960148125416458
"1712","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000109481950181387
"54","male",1,1,0,0.260869565217391,0,0,0.611047633051059
"675","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.00168070231303996
"439","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.264502901230634
"545","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.315349283654156
"435","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.266472324753431
"1283","female",1,1,0,0.260869565217391,0,0,0.611091457230738
"1080","female",1,1,0,0.260869565217391,0,0,0.610312911494972
"1256","female",1,1,0,0.260869565217391,0,0,0.610184358112746
"1051","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.180587712511424
"883","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959781966454997
"118","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.164564655752441
"1804","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.125288808326879
"930","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.124667368357626
"1153","female",1,1,0,0.260869565217391,0,1,0.611156968601284
"681","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.00244672434734234
"1103","female",1,1,0,0.260869565217391,0,0,0.608672102386215
"442","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.26474143213437
"1469","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.456590710204461
"551","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313294549583303
"989","male",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00116705640597
"1422","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.455823321139199
"1629","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1,0.311601007166898
"899","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.961241814973132
"2","male",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.182237317458297
"1717","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.00137593581506771
"38","male",1,1,0,0.260869565217391,0,1,0.610184682608136
"312","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.45494719630299
"492","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.31266586726696
"5","male",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.181273229875542
"1632","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314712387425877
"576","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.31329816135629
"506","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312458276676777
"824","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.957557661828596
"246","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.456361389201402
"1827","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.123209451780819
"1172","female",1,1,0,0.260869565217391,0,0,0.609895480437865
"420","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.266187740383875
"393","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.26630470195411
"1598","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.31264356534998
"271","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.457475628444956
"1858","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,0.99876580384938
"1278","female",1,1,0,0.260869565217391,0,0,0.608218266334407
"78","male",1,1,0,0.260869565217391,0,0,0.612004067028894
"588","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312755973761781
"1610","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313747359500834
"1457","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.455574828646037
"1569","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313141626368838
"1720","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.000334631685907499
"1304","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.166045552601567
"262","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.456600206469035
"1147","female",1,1,0,0.260869565217391,0,0,0.609659444837231
"258","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.455184761832991
"1192","female",1,1,0,0.260869565217391,0,0,0.609830864783013
"998","male",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,1.00076986354505
"543","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.311041130655169
"1249","female",1,1,0,0.260869565217391,0,0,0.609301124379242
"1791","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.124135194621273
"1995","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.998385647178556
"1902","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.99699253161261
"231","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.45692754811647
"1781","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.958576877511199
"1325","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.164998811711908
"215","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.45612663977231
"226","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.457182956724712
"1783","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1,0.959300018018974
"422","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.266165783729209
"1630","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.312933907266213
"1813","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.124589917644633
"1952","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0,0.998767567357828
"674","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000419491270917452
"1075","female",1,1,0,0.260869565217391,0,0,0.609893953103671
"639","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.000125051146118706
"522","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313234038006737
"647","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.000377748151415401
"117","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.165325246219272
"407","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1,0.264505517763173
"1584","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314304136164509
"1794","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1,0.124185261041015
"1036","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0,0.183134306726317
"1553","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314914776582139
"614","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,0.00139492169079264
"371","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.26692864904969
"683","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0,-0.000703594684931154
"907","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.125788585440935
"25","male",1,1,0,0.260869565217391,0,0,0.611474915507727
"1975","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999632567593352
"1238","female",1,1,0,0.260869565217391,0,1,0.609628928395016
"1978","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00082183665432
"452","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0,0.267249683226818
"928","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.12483643206625
"1418","female",0,0,0.813711204046299,0.0869565217391304,1,0,0.454887105794481
"984","male",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,1.00149931138626
"277","male",0,0,0.813711204046299,0.0869565217391304,1,1,0.456106280137747
"16","male",1,1,0,0.260869565217391,0,0,0.609654205597456
"1371","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0,0.164732874218749
"994","male",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999432172976268
"943","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0,0.124007881977924
"1126","female",1,1,0,0.260869565217391,0,0,0.611070906381417
"285","male",0,0,0.813711204046299,0.0869565217391304,1,0,0.45507322695294
"752","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1,0.000169740697453062
"1895","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1,0.999221738287832
"58","male",1,1,0,0.260869565217391,0,1,0.607536682181677
"544","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.313819814714999
"556","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0,0.314623928418738
