"","group","A","B","C","D","E","hired"
"942","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"1874","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"1480","female",0,0,0.813711204046299,0.0869565217391304,1,0
"1640","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1
"811","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1784","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1250","female",1,1,0,0.260869565217391,0,0
"85","male",1,1,0,0.260869565217391,0,1
"1710","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"1911","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"797","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"987","male",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0
"374","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1729","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"655","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"137","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"1559","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"631","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"1624","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"1199","female",1,1,0,0.260869565217391,0,0
"637","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"255","male",0,0,0.813711204046299,0.0869565217391304,1,1
"621","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"1269","female",1,1,0,0.260869565217391,0,0
"1229","female",1,1,0,0.260869565217391,0,0
"1288","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1
"1012","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0
"776","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"785","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"594","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"635","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"1264","female",1,1,0,0.260869565217391,0,0
"1766","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1209","female",1,1,0,0.260869565217391,0,0
"1200","female",1,1,0,0.260869565217391,0,1
"1195","female",1,1,0,0.260869565217391,0,1
"1805","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1
"1437","female",0,0,0.813711204046299,0.0869565217391304,1,1
"1607","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"1130","female",1,1,0,0.260869565217391,0,0
"701","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"1926","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0
"1273","female",1,1,0,0.260869565217391,0,1
"1220","female",1,1,0,0.260869565217391,0,0
"800","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1643","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"711","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"1044","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0
"359","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1748","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1785","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1917","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0
"1566","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"1622","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"906","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"1723","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"1504","female",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"235","male",0,0,0.813711204046299,0.0869565217391304,1,0
"1535","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"152","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"1667","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"1004","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0
"292","male",0,0,0.813711204046299,0.0869565217391304,1,1
"1743","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"1053","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0
"1114","female",1,1,0,0.260869565217391,0,0
"392","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"508","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"272","male",0,0,0.813711204046299,0.0869565217391304,1,0
"1616","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1
"917","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"181","male",0,0,0.813711204046299,0.0869565217391304,1,1
"447","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1400","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"103","male",1,1,0,0.260869565217391,0,0
"856","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1913","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"1877","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"746","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"381","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1
"1758","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1996","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0
"895","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"966","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"468","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"149","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1
"99","male",1,1,0,0.260869565217391,0,1
"1354","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1
"1255","female",1,1,0,0.260869565217391,0,1
"1010","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0
"1908","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"932","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1
"1687","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"1144","female",1,1,0,0.260869565217391,0,1
"741","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"1870","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"1882","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"1","male",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0
"1208","female",1,1,0,0.260869565217391,0,0
"378","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1
"224","male",0,0,0.813711204046299,0.0869565217391304,1,1
"1872","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"1312","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"652","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"314","male",0,0,0.813711204046299,0.0869565217391304,1,1
"1214","female",1,1,0,0.260869565217391,0,0
"983","male",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"406","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"398","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1134","female",1,1,0,0.260869565217391,0,0
"375","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"342","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1089","female",1,1,0,0.260869565217391,0,0
"1796","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"1440","female",0,0,0.813711204046299,0.0869565217391304,1,1
"1006","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0
"1659","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"646","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"575","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"1701","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"501","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"317","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1
"1035","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0
"1206","female",1,1,0,0.260869565217391,0,0
"239","male",0,0,0.813711204046299,0.0869565217391304,1,1
"959","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"755","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"1637","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"354","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1405","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"286","male",0,0,0.813711204046299,0.0869565217391304,1,0
"571","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"298","male",0,0,0.813711204046299,0.0869565217391304,1,0
"1071","female",1,1,0,0.260869565217391,0,0
"1262","female",1,1,0,0.260869565217391,0,0
"1974","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"1557","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"828","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"400","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"294","male",0,0,0.813711204046299,0.0869565217391304,1,1
"1158","female",1,1,0,0.260869565217391,0,0
"1989","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0
"1429","female",0,0,0.813711204046299,0.0869565217391304,1,1
"176","male",0,0,0.813711204046299,0.0869565217391304,1,1
"1170","female",1,1,0,0.260869565217391,0,1
"1248","female",1,1,0,0.260869565217391,0,1
"1664","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"67","male",1,1,0,0.260869565217391,0,1
"927","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"933","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1
"611","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"1765","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1474","female",0,0,0.813711204046299,0.0869565217391304,1,0
"656","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"708","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"440","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1522","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"1860","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"169","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"387","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1738","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"1017","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0
"1027","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0
"1658","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"644","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"454","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"1685","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"462","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"778","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1939","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0
"672","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"1945","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"336","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"739","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"1734","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"1231","female",1,1,0,0.260869565217391,0,1
"1460","female",0,0,0.813711204046299,0.0869565217391304,1,0
"648","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"212","male",0,0,0.813711204046299,0.0869565217391304,1,1
"232","male",0,0,0.813711204046299,0.0869565217391304,1,1
"110","male",1,1,0,0.260869565217391,0,0
"834","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1586","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"329","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1
"629","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"877","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1187","female",1,1,0,0.260869565217391,0,0
"324","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1617","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"938","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"1099","female",1,1,0,0.260869565217391,0,0
"581","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"1550","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"1032","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0
"1830","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"1449","female",0,0,0.813711204046299,0.0869565217391304,1,0
"373","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"430","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1957","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"1210","female",1,1,0,0.260869565217391,0,0
"274","male",0,0,0.813711204046299,0.0869565217391304,1,1
"885","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1056","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0
"848","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"622","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"236","male",0,0,0.813711204046299,0.0869565217391304,1,1
"267","male",0,0,0.813711204046299,0.0869565217391304,1,1
"1122","female",1,1,0,0.260869565217391,0,0
"926","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"1769","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1815","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1
"1268","female",1,1,0,0.260869565217391,0,0
"367","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1138","female",1,1,0,0.260869565217391,0,0
"1531","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1
"642","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"208","male",0,0,0.813711204046299,0.0869565217391304,1,0
"1541","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"171","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"178","male",0,0,0.813711204046299,0.0869565217391304,1,1
"1962","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"1832","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"394","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1
"1494","female",0,0,0.813711204046299,0.0869565217391304,1,1
"729","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"1572","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"1211","female",1,1,0,0.260869565217391,0,0
"1862","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"1546","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"947","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"1798","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"363","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1
"951","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1
"1706","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"1810","female",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"1992","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"751","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"30","male",1,1,0,0.260869565217391,0,0
"1359","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"1305","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1
"132","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"1879","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"1576","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"174","male",0,0,0.813711204046299,0.0869565217391304,1,1
"766","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"1258","female",1,1,0,0.260869565217391,0,0
"1473","female",0,0,0.813711204046299,0.0869565217391304,1,1
"902","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"1899","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"605","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"799","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1548","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"1901","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0
"1509","female",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1
"858","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"756","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"191","male",0,0,0.813711204046299,0.0869565217391304,1,0
"1910","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"1540","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"1407","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1
"160","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,1
"1782","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1014","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0
"1271","female",1,1,0,0.260869565217391,0,0
"179","male",0,0,0.813711204046299,0.0869565217391304,1,1
"961","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,1
"1267","female",1,1,0,0.260869565217391,0,0
"1128","female",1,1,0,0.260869565217391,0,1
"821","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"474","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"625","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"1173","female",1,1,0,0.260869565217391,0,1
"1178","female",1,1,0,0.260869565217391,0,0
"1360","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"1716","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"568","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"450","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1589","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"901","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"104","male",1,1,0,0.260869565217391,0,0
"1435","female",0,0,0.813711204046299,0.0869565217391304,1,0
"688","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"791","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"8","male",1,1,0,0.260869565217391,0,1
"852","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"391","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1451","female",0,0,0.813711204046299,0.0869565217391304,1,1
"1481","female",0,0,0.813711204046299,0.0869565217391304,1,1
"483","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"709","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"1946","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0
"1383","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"322","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1331","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"1294","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"695","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"426","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"891","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1690","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"59","male",1,1,0,0.260869565217391,0,0
"773","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1279","female",1,1,0,0.260869565217391,0,0
"184","male",0,0,0.813711204046299,0.0869565217391304,1,1
"806","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1047","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0
"364","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1396","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"453","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"334","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1276","female",1,1,0,0.260869565217391,0,0
"1142","female",1,1,0,0.260869565217391,0,0
"1855","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,0
"1070","female",1,1,0,0.260869565217391,0,0
"1349","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"678","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"60","male",1,1,0,0.260869565217391,0,0
"787","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"953","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"1680","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"1135","female",1,1,0,0.260869565217391,0,1
"1529","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"1484","female",0,0,0.813711204046299,0.0869565217391304,1,1
"355","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1
"1621","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"542","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"890","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"630","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"495","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"763","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"1644","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1
"1534","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"727","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"1024","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0
"1472","female",0,0,0.813711204046299,0.0869565217391304,1,0
"1230","female",1,1,0,0.260869565217391,0,0
"1462","female",0,0,0.813711204046299,0.0869565217391304,1,1
"377","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"823","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"748","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"867","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"346","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1376","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"921","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"13","male",1,1,0,0.260869565217391,0,0
"1741","female",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"242","male",0,0,0.813711204046299,0.0869565217391304,1,1
"1968","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"580","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,1
"111","male",1,1,0,0.260869565217391,0,0
"1562","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"650","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"944","male",0.355260527823672,0,0.770183332096632,0.565217391304348,0.0746230817983354,0
"1337","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"463","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"528","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"1932","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"120","male",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"505","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"818","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"197","male",0,0,0.813711204046299,0.0869565217391304,1,1
"448","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1011","female",0.104899745530503,0.5,0.484752769718815,0.130434782608696,0.775993797213147,0
"351","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,0
"1324","female",0.0563687000085471,0,1,0.347826086956522,0.406201486362006,0
"1969","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"609","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"786","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"203","male",0,0,0.813711204046299,0.0869565217391304,1,1
"820","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1061","female",1,1,0,0.260869565217391,0,0
"284","male",0,0,0.813711204046299,0.0869565217391304,1,1
"691","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,1
"882","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"361","male",0.499918087756381,0,0.205530908133559,0,0.406459000623328,1
"1549","female",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"682","male",0.187806540325845,0,0.438059843593167,1,0.170236210380525,0
"584","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"564","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"1896","female",0.872898460263115,1,0.893855175614176,0.739130434782609,0.669803379973014,1
"490","male",0.195269626104611,0.5,0.934376274337988,0.0869565217391304,0.477683007601308,0
"1446","female",0,0,0.813711204046299,0.0869565217391304,1,0
"898","male",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
"1754","female",0.773050380907848,0,0.923287797334825,0.304347826086957,0.702969250944744,1
